Entity,Code,Year,"Livestock Primary - Meat, cattle - 867 - Yield/Carcass Weight - 5417 - hg/An"
Georgia,GEO,2004,99.5
Georgia,GEO,2005,104.7
Georgia,GEO,2006,80.2
Georgia,GEO,2007,77.80000000000001
Georgia,GEO,2008,71.8
Georgia,GEO,2009,71.8
Georgia,GEO,2010,71.8
Georgia,GEO,2011,72
Georgia,GEO,2012,72
Georgia,GEO,2013,72
Georgia,GEO,2014,80.2
Georgia,GEO,2015,72
Georgia,GEO,2016,72
Georgia,GEO,2017,72
Georgia,GEO,2018,78.80000000000001
Germany,DEU,1961,176.4
Germany,DEU,1962,180.5
Germany,DEU,1963,180.60000000000002
Germany,DEU,1964,183.60000000000002
Germany,DEU,1965,189.60000000000002
Germany,DEU,1966,195.20000000000002
Germany,DEU,1967,201.20000000000002
Germany,DEU,1968,211.10000000000002
Germany,DEU,1969,219.70000000000002
Germany,DEU,1970,225.70000000000002
Germany,DEU,1971,227.10000000000002
Germany,DEU,1972,230.20000000000002
Germany,DEU,1973,243.5
Germany,DEU,1974,245.3
Germany,DEU,1975,243.10000000000002
Germany,DEU,1976,236.8
Germany,DEU,1977,243.8
Germany,DEU,1978,251.10000000000002
Germany,DEU,1979,253.70000000000002
Germany,DEU,1980,258.3
Germany,DEU,1981,259.1
Germany,DEU,1982,257.2
Germany,DEU,1983,259.8
Germany,DEU,1984,258.6
Germany,DEU,1985,262.90000000000003
Germany,DEU,1986,270
Germany,DEU,1987,268.90000000000003
Germany,DEU,1988,275.2
Germany,DEU,1989,283.3
Germany,DEU,1990,287.2
Germany,DEU,1991,287.1
Germany,DEU,1992,290.5
Germany,DEU,1993,294.8
Germany,DEU,1994,293.2
Germany,DEU,1995,296.2
Germany,DEU,1996,297.3
Germany,DEU,1997,292.2
Germany,DEU,1998,296.5
Germany,DEU,1999,301.2
Germany,DEU,2000,304.1
Germany,DEU,2001,312.5
Germany,DEU,2002,308.1
Germany,DEU,2003,309
Germany,DEU,2004,303.8
Germany,DEU,2005,309.3
Germany,DEU,2006,313.5
Germany,DEU,2007,319.20000000000005
Germany,DEU,2008,314.20000000000005
Germany,DEU,2009,313.70000000000005
Germany,DEU,2010,316.8
Germany,DEU,2011,314.70000000000005
Germany,DEU,2012,313.70000000000005
Germany,DEU,2013,317.1
Germany,DEU,2014,316.8
Germany,DEU,2015,316.1
Germany,DEU,2016,317.40000000000003
Germany,DEU,2017,320.3
Germany,DEU,2018,322.6
Ghana,GHA,1961,115
Ghana,GHA,1962,115
Ghana,GHA,1963,115
Ghana,GHA,1964,115
Ghana,GHA,1965,115
Ghana,GHA,1966,115
Ghana,GHA,1967,115
Ghana,GHA,1968,115
Ghana,GHA,1969,115
Ghana,GHA,1970,115
Ghana,GHA,1971,115
Ghana,GHA,1972,115
Ghana,GHA,1973,115
Ghana,GHA,1974,115
Ghana,GHA,1975,115
Ghana,GHA,1976,115
Ghana,GHA,1977,115
Ghana,GHA,1978,115
Ghana,GHA,1979,115
Ghana,GHA,1980,115
Ghana,GHA,1981,115
Ghana,GHA,1982,115
Ghana,GHA,1983,115
Ghana,GHA,1984,115
Ghana,GHA,1985,115
Ghana,GHA,1986,115
Ghana,GHA,1987,115
Ghana,GHA,1988,115
Ghana,GHA,1989,115
Ghana,GHA,1990,115
Ghana,GHA,1991,115
Ghana,GHA,1992,115
Ghana,GHA,1993,115
Ghana,GHA,1994,115
Ghana,GHA,1995,115
Ghana,GHA,1996,115
Ghana,GHA,1997,115
Ghana,GHA,1998,115
Ghana,GHA,1999,115
Ghana,GHA,2000,125
Ghana,GHA,2001,125
Ghana,GHA,2002,125
Ghana,GHA,2003,125
Ghana,GHA,2004,125
Ghana,GHA,2005,125
Ghana,GHA,2006,125
Ghana,GHA,2007,125
Ghana,GHA,2008,125
Ghana,GHA,2009,125
Ghana,GHA,2010,125
Ghana,GHA,2011,125
Ghana,GHA,2012,124.80000000000001
Ghana,GHA,2013,124.9
Ghana,GHA,2014,124.9
Ghana,GHA,2015,124.9
Ghana,GHA,2016,205.4
Ghana,GHA,2017,124.9
Ghana,GHA,2018,152.8
Greece,GRC,1961,73.10000000000001
Greece,GRC,1962,84.9
Greece,GRC,1963,101.80000000000001
Greece,GRC,1964,115
Greece,GRC,1965,135.1
Greece,GRC,1966,144.3
Greece,GRC,1967,145.1
Greece,GRC,1968,153.3
Greece,GRC,1969,143.4
Greece,GRC,1970,157.20000000000002
Greece,GRC,1971,159.60000000000002
Greece,GRC,1972,177.4
Greece,GRC,1973,189.70000000000002
Greece,GRC,1974,193.4
Greece,GRC,1975,193.4
Greece,GRC,1976,186.9
Greece,GRC,1977,194.20000000000002
Greece,GRC,1978,197.20000000000002
Greece,GRC,1979,233.60000000000002
Greece,GRC,1980,234.60000000000002
Greece,GRC,1981,230.5
Greece,GRC,1982,226
Greece,GRC,1983,234.9
Greece,GRC,1984,198.10000000000002
Greece,GRC,1985,208.60000000000002
Greece,GRC,1986,224.10000000000002
Greece,GRC,1987,215.20000000000002
Greece,GRC,1988,221.3
Greece,GRC,1989,230.4
Greece,GRC,1990,202.60000000000002
Greece,GRC,1991,205.20000000000002
Greece,GRC,1992,212.4
Greece,GRC,1993,209.10000000000002
Greece,GRC,1994,211.20000000000002
Greece,GRC,1995,211.8
Greece,GRC,1996,210.5
Greece,GRC,1997,213.10000000000002
Greece,GRC,1998,211
Greece,GRC,1999,209.10000000000002
Greece,GRC,2000,206.4
Greece,GRC,2001,214.5
Greece,GRC,2002,205.8
Greece,GRC,2003,209.3
Greece,GRC,2004,210.3
Greece,GRC,2005,207.20000000000002
Greece,GRC,2006,209
Greece,GRC,2007,207
Greece,GRC,2008,206.3
Greece,GRC,2009,207.3
Greece,GRC,2010,209.3
Greece,GRC,2011,206.3
Greece,GRC,2012,210.20000000000002
Greece,GRC,2013,205.20000000000002
Greece,GRC,2014,223
Greece,GRC,2015,226.3
Greece,GRC,2016,231.3
Greece,GRC,2017,226.70000000000002
Greece,GRC,2018,224.3
Grenada,GRD,1961,181.8
Grenada,GRD,1962,181.60000000000002
Grenada,GRD,1963,181.60000000000002
Grenada,GRD,1964,181.5
Grenada,GRD,1965,181.4
Grenada,GRD,1966,181.20000000000002
Grenada,GRD,1967,181.5
Grenada,GRD,1968,179.5
Grenada,GRD,1969,175.20000000000002
Grenada,GRD,1970,171.20000000000002
Grenada,GRD,1971,170
Grenada,GRD,1972,166.70000000000002
Grenada,GRD,1973,168.8
Grenada,GRD,1974,166.70000000000002
Grenada,GRD,1975,166.70000000000002
Grenada,GRD,1976,165
Grenada,GRD,1977,163.20000000000002
Grenada,GRD,1978,165.4
Grenada,GRD,1979,165.4
Grenada,GRD,1980,163.20000000000002
Grenada,GRD,1981,162.60000000000002
Grenada,GRD,1982,152.9
Grenada,GRD,1983,150.1
Grenada,GRD,1984,158.8
Grenada,GRD,1985,150.20000000000002
Grenada,GRD,1986,151.20000000000002
Grenada,GRD,1987,154.8
Grenada,GRD,1988,146.3
Grenada,GRD,1989,150
Grenada,GRD,1990,150
Grenada,GRD,1991,146.3
Grenada,GRD,1992,148.8
Grenada,GRD,1993,147.1
Grenada,GRD,1994,151.20000000000002
Grenada,GRD,1995,155.20000000000002
Grenada,GRD,1996,155.20000000000002
Grenada,GRD,1997,155.20000000000002
Grenada,GRD,1998,155.20000000000002
Grenada,GRD,1999,156.8
Grenada,GRD,2000,156.8
Grenada,GRD,2001,156.70000000000002
Grenada,GRD,2002,156.70000000000002
Grenada,GRD,2003,157.10000000000002
Grenada,GRD,2004,157.10000000000002
Grenada,GRD,2005,157.10000000000002
Grenada,GRD,2006,155.60000000000002
Grenada,GRD,2007,171.10000000000002
Grenada,GRD,2008,177.8
Grenada,GRD,2009,155.60000000000002
Grenada,GRD,2010,155.60000000000002
Grenada,GRD,2011,155.60000000000002
Grenada,GRD,2012,155.60000000000002
Grenada,GRD,2013,155.60000000000002
Grenada,GRD,2014,157.5
Grenada,GRD,2015,159.60000000000002
Grenada,GRD,2016,159.10000000000002
Grenada,GRD,2017,159.10000000000002
Grenada,GRD,2018,159.20000000000002
Guadeloupe,GLP,1961,101.4
Guadeloupe,GLP,1962,133.8
Guadeloupe,GLP,1963,118.80000000000001
Guadeloupe,GLP,1964,134.9
Guadeloupe,GLP,1965,118.4
Guadeloupe,GLP,1966,138
Guadeloupe,GLP,1967,145
Guadeloupe,GLP,1968,150.3
Guadeloupe,GLP,1969,159.4
Guadeloupe,GLP,1970,157.10000000000002
Guadeloupe,GLP,1971,154.3
Guadeloupe,GLP,1972,153.4
Guadeloupe,GLP,1973,140.3
Guadeloupe,GLP,1974,140.9
Guadeloupe,GLP,1975,169.70000000000002
Guadeloupe,GLP,1976,149.1
Guadeloupe,GLP,1977,140.8
Guadeloupe,GLP,1978,127.5
Guadeloupe,GLP,1979,133
Guadeloupe,GLP,1980,150.70000000000002
Guadeloupe,GLP,1981,185.4
Guadeloupe,GLP,1982,183.10000000000002
Guadeloupe,GLP,1983,186.70000000000002
Guadeloupe,GLP,1984,184.70000000000002
Guadeloupe,GLP,1985,185.20000000000002
Guadeloupe,GLP,1986,188
Guadeloupe,GLP,1987,185.5
Guadeloupe,GLP,1988,185.8
Guadeloupe,GLP,1989,180.10000000000002
Guadeloupe,GLP,1990,182.4
Guadeloupe,GLP,1991,186.8
Guadeloupe,GLP,1992,190.70000000000002
Guadeloupe,GLP,1993,209.3
Guadeloupe,GLP,1994,211.70000000000002
Guadeloupe,GLP,1995,219.8
Guadeloupe,GLP,1996,217.4
Guadeloupe,GLP,1997,219.20000000000002
Guadeloupe,GLP,1998,214.9
Guadeloupe,GLP,1999,211.70000000000002
Guadeloupe,GLP,2000,211.20000000000002
Guadeloupe,GLP,2001,207.60000000000002
Guadeloupe,GLP,2002,210.70000000000002
Guadeloupe,GLP,2003,215.9
Guadeloupe,GLP,2004,218.10000000000002
Guadeloupe,GLP,2005,214.10000000000002
Guadeloupe,GLP,2006,211.8
Guadeloupe,GLP,2007,210.10000000000002
Guadeloupe,GLP,2008,209.8
Guadeloupe,GLP,2009,209.8
Guadeloupe,GLP,2010,210.10000000000002
Guadeloupe,GLP,2011,210.70000000000002
Guadeloupe,GLP,2012,206.9
Guadeloupe,GLP,2013,206.9
Guadeloupe,GLP,2014,206.4
Guadeloupe,GLP,2015,207.4
Guadeloupe,GLP,2016,206
Guadeloupe,GLP,2017,205.4
Guadeloupe,GLP,2018,204.70000000000002
Guam,GUM,1961,170
Guam,GUM,1962,170
Guam,GUM,1963,170
Guam,GUM,1964,170
Guam,GUM,1965,170
Guam,GUM,1966,170
Guam,GUM,1967,170
Guam,GUM,1968,170
Guam,GUM,1969,170
Guam,GUM,1970,170
Guam,GUM,1971,170
Guam,GUM,1972,170
Guam,GUM,1973,170
Guam,GUM,1974,170
Guam,GUM,1975,170
Guam,GUM,1976,170
Guam,GUM,1977,170
Guam,GUM,1978,170
Guam,GUM,1979,170
Guam,GUM,1980,170
Guam,GUM,1981,170
Guam,GUM,1982,170
Guam,GUM,1983,170
Guam,GUM,1984,170
Guam,GUM,1985,170
Guam,GUM,1986,170
Guam,GUM,1987,170
Guam,GUM,1988,170
Guam,GUM,1989,170
Guam,GUM,1990,170
Guam,GUM,1991,170
Guam,GUM,1992,170
Guam,GUM,1993,170
Guam,GUM,1994,170
Guam,GUM,1995,170
Guam,GUM,1996,170
Guam,GUM,1997,170
Guam,GUM,1998,170
Guam,GUM,1999,170
Guam,GUM,2000,170
Guam,GUM,2001,170
Guam,GUM,2002,170
Guam,GUM,2003,170
Guam,GUM,2004,170
Guam,GUM,2005,170
Guam,GUM,2006,170
Guam,GUM,2007,170
Guam,GUM,2008,170
Guam,GUM,2009,170
Guam,GUM,2010,170
Guam,GUM,2011,170
Guam,GUM,2012,170
Guam,GUM,2013,170
Guam,GUM,2014,170
Guam,GUM,2015,170
Guam,GUM,2016,170
Guam,GUM,2017,170
Guam,GUM,2018,170
Guatemala,GTM,1961,175
Guatemala,GTM,1962,172.10000000000002
Guatemala,GTM,1963,167.10000000000002
Guatemala,GTM,1964,163.10000000000002
Guatemala,GTM,1965,165.3
Guatemala,GTM,1966,162
Guatemala,GTM,1967,167.4
Guatemala,GTM,1968,170.10000000000002
Guatemala,GTM,1969,169.60000000000002
Guatemala,GTM,1970,173.9
Guatemala,GTM,1971,179
Guatemala,GTM,1972,179.9
Guatemala,GTM,1973,176.10000000000002
Guatemala,GTM,1974,181.20000000000002
Guatemala,GTM,1975,175.4
Guatemala,GTM,1976,171.70000000000002
Guatemala,GTM,1977,168
Guatemala,GTM,1978,168.5
Guatemala,GTM,1979,161.60000000000002
Guatemala,GTM,1980,162.20000000000002
Guatemala,GTM,1981,162.4
Guatemala,GTM,1982,159.8
Guatemala,GTM,1983,161.4
Guatemala,GTM,1984,159.8
Guatemala,GTM,1985,171.20000000000002
Guatemala,GTM,1986,181.20000000000002
Guatemala,GTM,1987,181.20000000000002
Guatemala,GTM,1988,181.20000000000002
Guatemala,GTM,1989,181.20000000000002
Guatemala,GTM,1990,181.20000000000002
Guatemala,GTM,1991,181.60000000000002
Guatemala,GTM,1992,181.20000000000002
Guatemala,GTM,1993,181.20000000000002
Guatemala,GTM,1994,181.20000000000002
Guatemala,GTM,1995,181.20000000000002
Guatemala,GTM,1996,181.20000000000002
Guatemala,GTM,1997,180.3
Guatemala,GTM,1998,178.70000000000002
Guatemala,GTM,1999,174
Guatemala,GTM,2000,177.10000000000002
Guatemala,GTM,2001,177.10000000000002
Guatemala,GTM,2002,177.5
Guatemala,GTM,2003,177.5
Guatemala,GTM,2004,177.5
Guatemala,GTM,2005,177.5
Guatemala,GTM,2006,180.60000000000002
Guatemala,GTM,2007,184.4
Guatemala,GTM,2008,184.10000000000002
Guatemala,GTM,2009,183.9
Guatemala,GTM,2010,184.10000000000002
Guatemala,GTM,2011,184.10000000000002
Guatemala,GTM,2012,184.9
Guatemala,GTM,2013,184.9
Guatemala,GTM,2014,183.20000000000002
Guatemala,GTM,2015,185
Guatemala,GTM,2016,185
Guatemala,GTM,2017,169.8
Guatemala,GTM,2018,172.8
Guinea,GIN,1961,109
Guinea,GIN,1962,109
Guinea,GIN,1963,109
Guinea,GIN,1964,109
Guinea,GIN,1965,109
Guinea,GIN,1966,109
Guinea,GIN,1967,109
Guinea,GIN,1968,109
Guinea,GIN,1969,109
Guinea,GIN,1970,109
Guinea,GIN,1971,109
Guinea,GIN,1972,109
Guinea,GIN,1973,109
Guinea,GIN,1974,109
Guinea,GIN,1975,109
Guinea,GIN,1976,109
Guinea,GIN,1977,109
Guinea,GIN,1978,109
Guinea,GIN,1979,109
Guinea,GIN,1980,109
Guinea,GIN,1981,109
Guinea,GIN,1982,109
Guinea,GIN,1983,109
Guinea,GIN,1984,109
Guinea,GIN,1985,109
Guinea,GIN,1986,109
Guinea,GIN,1987,109
Guinea,GIN,1988,109
Guinea,GIN,1989,109
Guinea,GIN,1990,109
Guinea,GIN,1991,109
Guinea,GIN,1992,109
Guinea,GIN,1993,109
Guinea,GIN,1994,109
Guinea,GIN,1995,108.2
Guinea,GIN,1996,107.60000000000001
Guinea,GIN,1997,107
Guinea,GIN,1998,106.4
Guinea,GIN,1999,105.80000000000001
Guinea,GIN,2000,101
Guinea,GIN,2001,96.30000000000001
Guinea,GIN,2002,95.7
Guinea,GIN,2003,95
Guinea,GIN,2004,94.4
Guinea,GIN,2005,93.9
Guinea,GIN,2006,93.4
Guinea,GIN,2007,93.4
Guinea,GIN,2008,93.4
Guinea,GIN,2009,93.4
Guinea,GIN,2010,104.80000000000001
Guinea,GIN,2011,116
Guinea,GIN,2012,115
Guinea,GIN,2013,120.5
Guinea,GIN,2014,120.5
Guinea,GIN,2015,117.5
Guinea,GIN,2016,112.2
Guinea,GIN,2017,108.4
Guinea,GIN,2018,105.10000000000001
Guinea-Bissau,GNB,1961,110
Guinea-Bissau,GNB,1962,110
Guinea-Bissau,GNB,1963,110
Guinea-Bissau,GNB,1964,110
Guinea-Bissau,GNB,1965,110
Guinea-Bissau,GNB,1966,110
Guinea-Bissau,GNB,1967,110
Guinea-Bissau,GNB,1968,110
Guinea-Bissau,GNB,1969,110
Guinea-Bissau,GNB,1970,110
Guinea-Bissau,GNB,1971,110
Guinea-Bissau,GNB,1972,110
Guinea-Bissau,GNB,1973,110
Guinea-Bissau,GNB,1974,110
Guinea-Bissau,GNB,1975,110
Guinea-Bissau,GNB,1976,110
Guinea-Bissau,GNB,1977,110
Guinea-Bissau,GNB,1978,110
Guinea-Bissau,GNB,1979,110
Guinea-Bissau,GNB,1980,110
Guinea-Bissau,GNB,1981,110
Guinea-Bissau,GNB,1982,110
Guinea-Bissau,GNB,1983,110
Guinea-Bissau,GNB,1984,110
Guinea-Bissau,GNB,1985,110
Guinea-Bissau,GNB,1986,110
Guinea-Bissau,GNB,1987,110
Guinea-Bissau,GNB,1988,110
Guinea-Bissau,GNB,1989,110
Guinea-Bissau,GNB,1990,110
Guinea-Bissau,GNB,1991,110
Guinea-Bissau,GNB,1992,110
Guinea-Bissau,GNB,1993,110
Guinea-Bissau,GNB,1994,110
Guinea-Bissau,GNB,1995,110
Guinea-Bissau,GNB,1996,110
Guinea-Bissau,GNB,1997,110
Guinea-Bissau,GNB,1998,110
Guinea-Bissau,GNB,1999,110
Guinea-Bissau,GNB,2000,110
Guinea-Bissau,GNB,2001,110
Guinea-Bissau,GNB,2002,110
Guinea-Bissau,GNB,2003,110
Guinea-Bissau,GNB,2004,110
Guinea-Bissau,GNB,2005,110
Guinea-Bissau,GNB,2006,110
Guinea-Bissau,GNB,2007,110
Guinea-Bissau,GNB,2008,110
Guinea-Bissau,GNB,2009,110
Guinea-Bissau,GNB,2010,110
Guinea-Bissau,GNB,2011,110
Guinea-Bissau,GNB,2012,110
Guinea-Bissau,GNB,2013,110
Guinea-Bissau,GNB,2014,110
Guinea-Bissau,GNB,2015,110
Guinea-Bissau,GNB,2016,110
Guinea-Bissau,GNB,2017,110
Guinea-Bissau,GNB,2018,110
Guyana,GUY,1961,142.9
Guyana,GUY,1962,142.9
Guyana,GUY,1963,142.9
Guyana,GUY,1964,142.9
Guyana,GUY,1965,142.9
Guyana,GUY,1966,149.20000000000002
Guyana,GUY,1967,140.9
Guyana,GUY,1968,137.20000000000002
Guyana,GUY,1969,130.5
Guyana,GUY,1970,120.9
Guyana,GUY,1971,131.8
Guyana,GUY,1972,133.9
Guyana,GUY,1973,129.8
Guyana,GUY,1974,137.6
Guyana,GUY,1975,151.9
Guyana,GUY,1976,142.6
Guyana,GUY,1977,136.1
Guyana,GUY,1978,138
Guyana,GUY,1979,122
Guyana,GUY,1980,122.60000000000001
Guyana,GUY,1981,117.2
Guyana,GUY,1982,122.7
Guyana,GUY,1983,122.9
Guyana,GUY,1984,123.60000000000001
Guyana,GUY,1985,139.1
Guyana,GUY,1986,138.4
Guyana,GUY,1987,140.70000000000002
Guyana,GUY,1988,140
Guyana,GUY,1989,152.4
Guyana,GUY,1990,141.9
Guyana,GUY,1991,151.1
Guyana,GUY,1992,190.9
Guyana,GUY,1993,192
Guyana,GUY,1994,242.10000000000002
Guyana,GUY,1995,211.10000000000002
Guyana,GUY,1996,170.60000000000002
Guyana,GUY,1997,131.3
Guyana,GUY,1998,144.8
Guyana,GUY,1999,133.3
Guyana,GUY,2000,146.20000000000002
Guyana,GUY,2001,153.8
Guyana,GUY,2002,145.70000000000002
Guyana,GUY,2003,145.8
Guyana,GUY,2004,156.8
Guyana,GUY,2005,169
Guyana,GUY,2006,175.60000000000002
Guyana,GUY,2007,180
Guyana,GUY,2008,177.60000000000002
Guyana,GUY,2009,174.4
Guyana,GUY,2010,183.70000000000002
Guyana,GUY,2011,175
Guyana,GUY,2012,174
Guyana,GUY,2013,183.9
Guyana,GUY,2014,216.8
Guyana,GUY,2015,201.3
Guyana,GUY,2016,192
Guyana,GUY,2017,187.3
Guyana,GUY,2018,213.10000000000002
Haiti,HTI,1961,180
Haiti,HTI,1962,180.20000000000002
Haiti,HTI,1963,180.10000000000002
Haiti,HTI,1964,180.10000000000002
Haiti,HTI,1965,178.9
Haiti,HTI,1966,182.10000000000002
Haiti,HTI,1967,180
Haiti,HTI,1968,179.60000000000002
Haiti,HTI,1969,181
Haiti,HTI,1970,180
Haiti,HTI,1971,180
Haiti,HTI,1972,180.4
Haiti,HTI,1973,180.4
Haiti,HTI,1974,179.60000000000002
Haiti,HTI,1975,179.8
Haiti,HTI,1976,179.9
Haiti,HTI,1977,180.5
Haiti,HTI,1978,180.4
Haiti,HTI,1979,180
Haiti,HTI,1980,180.70000000000002
Haiti,HTI,1981,180
Haiti,HTI,1982,180
Haiti,HTI,1983,145.70000000000002
Haiti,HTI,1984,140
Haiti,HTI,1985,140
Haiti,HTI,1986,142.1
Haiti,HTI,1987,140.1
Haiti,HTI,1988,140
Haiti,HTI,1989,139.9
Haiti,HTI,1990,141.20000000000002
Haiti,HTI,1991,140.4
Haiti,HTI,1992,139.9
Haiti,HTI,1993,140.5
Haiti,HTI,1994,139.9
Haiti,HTI,1995,140
Haiti,HTI,1996,140
Haiti,HTI,1997,140
Haiti,HTI,1998,140
Haiti,HTI,1999,140.9
Haiti,HTI,2000,152.70000000000002
Haiti,HTI,2001,152.8
Haiti,HTI,2002,150
Haiti,HTI,2003,149.1
Haiti,HTI,2004,148.9
Haiti,HTI,2005,150
Haiti,HTI,2006,151.6
Haiti,HTI,2007,151.6
Haiti,HTI,2008,151.6
Haiti,HTI,2009,151.6
Haiti,HTI,2010,153.1
Haiti,HTI,2011,153.70000000000002
Haiti,HTI,2012,154
Haiti,HTI,2013,154
Haiti,HTI,2014,154.20000000000002
Haiti,HTI,2015,155.10000000000002
Haiti,HTI,2016,155.10000000000002
Haiti,HTI,2017,155.4
Haiti,HTI,2018,155.70000000000002
Honduras,HND,1961,134.8
Honduras,HND,1962,138
Honduras,HND,1963,138.5
Honduras,HND,1964,137.4
Honduras,HND,1965,139.5
Honduras,HND,1966,140.8
Honduras,HND,1967,139.4
Honduras,HND,1968,138.9
Honduras,HND,1969,143.4
Honduras,HND,1970,144.20000000000002
Honduras,HND,1971,143.9
Honduras,HND,1972,145.9
Honduras,HND,1973,146.1
Honduras,HND,1974,143.1
Honduras,HND,1975,145.20000000000002
Honduras,HND,1976,147
Honduras,HND,1977,145.1
Honduras,HND,1978,144.5
Honduras,HND,1979,145.4
Honduras,HND,1980,143.8
Honduras,HND,1981,143.4
Honduras,HND,1982,142
Honduras,HND,1983,145.4
Honduras,HND,1984,144.1
Honduras,HND,1985,144.1
Honduras,HND,1986,144.1
Honduras,HND,1987,160.70000000000002
Honduras,HND,1988,147.4
Honduras,HND,1989,132.9
Honduras,HND,1990,134.5
Honduras,HND,1991,134.5
Honduras,HND,1992,134.5
Honduras,HND,1993,134.8
Honduras,HND,1994,169.8
Honduras,HND,1995,163.70000000000002
Honduras,HND,1996,169.4
Honduras,HND,1997,163.60000000000002
Honduras,HND,1998,163.60000000000002
Honduras,HND,1999,163.8
Honduras,HND,2000,162.70000000000002
Honduras,HND,2001,163.60000000000002
Honduras,HND,2002,153.4
Honduras,HND,2003,156.8
Honduras,HND,2004,148.6
Honduras,HND,2005,141.6
Honduras,HND,2006,158.3
Honduras,HND,2007,163
Honduras,HND,2008,167.9
Honduras,HND,2009,178.5
Honduras,HND,2010,189.10000000000002
Honduras,HND,2011,185.5
Honduras,HND,2012,185.5
Honduras,HND,2013,185.5
Honduras,HND,2014,186
Honduras,HND,2015,186
Honduras,HND,2016,186
Honduras,HND,2017,186
Honduras,HND,2018,186.70000000000002
Hong Kong,HKG,1961,150.1
Hong Kong,HKG,1962,150
Hong Kong,HKG,1963,150
Hong Kong,HKG,1964,150.1
Hong Kong,HKG,1965,150
Hong Kong,HKG,1966,147.4
Hong Kong,HKG,1967,147.1
Hong Kong,HKG,1968,144.4
Hong Kong,HKG,1969,146.6
Hong Kong,HKG,1970,149.5
Hong Kong,HKG,1971,146.1
Hong Kong,HKG,1972,149.3
Hong Kong,HKG,1973,145.8
Hong Kong,HKG,1974,146.1
Hong Kong,HKG,1975,145.9
Hong Kong,HKG,1976,146.1
Hong Kong,HKG,1977,139.8
Hong Kong,HKG,1978,155.5
Hong Kong,HKG,1979,142
Hong Kong,HKG,1980,144.3
Hong Kong,HKG,1981,159
Hong Kong,HKG,1982,170.3
Hong Kong,HKG,1983,183.8
Hong Kong,HKG,1984,205.70000000000002
Hong Kong,HKG,1985,204.20000000000002
Hong Kong,HKG,1986,214.9
Hong Kong,HKG,1987,221.20000000000002
Hong Kong,HKG,1988,222
Hong Kong,HKG,1989,221.3
Hong Kong,HKG,1990,236.70000000000002
Hong Kong,HKG,1991,241.5
Hong Kong,HKG,1992,235.5
Hong Kong,HKG,1993,236
Hong Kong,HKG,1994,219.20000000000002
Hong Kong,HKG,1995,233
Hong Kong,HKG,1996,251.20000000000002
Hong Kong,HKG,1997,254.60000000000002
Hong Kong,HKG,1998,294.6
Hong Kong,HKG,1999,292
Hong Kong,HKG,2000,312.8
Hong Kong,HKG,2001,296.2
Hong Kong,HKG,2002,293.2
Hong Kong,HKG,2003,286.90000000000003
Hong Kong,HKG,2004,292.90000000000003
Hong Kong,HKG,2005,290.5
Hong Kong,HKG,2006,302.1
Hong Kong,HKG,2007,299.40000000000003
Hong Kong,HKG,2008,300.6
Hong Kong,HKG,2009,298.90000000000003
Hong Kong,HKG,2010,302.2
Hong Kong,HKG,2011,297.3
Hong Kong,HKG,2012,300.5
Hong Kong,HKG,2013,298.1
Hong Kong,HKG,2014,300.6
Hong Kong,HKG,2015,300
Hong Kong,HKG,2016,300
Hong Kong,HKG,2017,298.6
Hong Kong,HKG,2018,301.7
Hungary,HUN,1961,221.60000000000002
Hungary,HUN,1962,202.4
Hungary,HUN,1963,217.8
Hungary,HUN,1964,242
Hungary,HUN,1965,225.20000000000002
Hungary,HUN,1966,249.3
Hungary,HUN,1967,266.7
Hungary,HUN,1968,257.7
Hungary,HUN,1969,277.40000000000003
Hungary,HUN,1970,277.40000000000003
Hungary,HUN,1971,273.6
Hungary,HUN,1972,275.1
Hungary,HUN,1973,299.5
Hungary,HUN,1974,303.40000000000003
Hungary,HUN,1975,286.6
Hungary,HUN,1976,291.5
Hungary,HUN,1977,288.8
Hungary,HUN,1978,282.5
Hungary,HUN,1979,285.5
Hungary,HUN,1980,282
Hungary,HUN,1981,283.7
Hungary,HUN,1982,285.2
Hungary,HUN,1983,277.6
Hungary,HUN,1984,270.1
Hungary,HUN,1985,277.1
Hungary,HUN,1986,276
Hungary,HUN,1987,274.5
Hungary,HUN,1988,269.90000000000003
Hungary,HUN,1989,286.2
Hungary,HUN,1990,272.2
Hungary,HUN,1991,259.6
Hungary,HUN,1992,277.5
Hungary,HUN,1993,241.5
Hungary,HUN,1994,226.70000000000002
Hungary,HUN,1995,237.60000000000002
Hungary,HUN,1996,259.7
Hungary,HUN,1997,310.5
Hungary,HUN,1998,285.3
Hungary,HUN,1999,250.60000000000002
Hungary,HUN,2000,225.10000000000002
Hungary,HUN,2001,203.3
Hungary,HUN,2002,183.10000000000002
Hungary,HUN,2003,264.5
Hungary,HUN,2004,264.1
Hungary,HUN,2005,264.2
Hungary,HUN,2006,264.3
Hungary,HUN,2007,262.90000000000003
Hungary,HUN,2008,256.40000000000003
Hungary,HUN,2009,259
Hungary,HUN,2010,252.8
Hungary,HUN,2011,257.1
Hungary,HUN,2012,259
Hungary,HUN,2013,255.60000000000002
Hungary,HUN,2014,249.4
Hungary,HUN,2015,253.20000000000002
Hungary,HUN,2016,256.2
Hungary,HUN,2017,254.60000000000002
Hungary,HUN,2018,257
Iceland,ISL,1961,65.7
Iceland,ISL,1962,65.8
Iceland,ISL,1963,67.4
Iceland,ISL,1964,69.10000000000001
